代码	名称	涨幅%	涨速%	市盈(TTM)	AB股总市值	现价	市盈(动)	涨跌	买价	卖价	总量	现量	换手%	今开	最高	最低	昨收	总金额	量比	细分行业	地区	振幅%	均价	内盘	外盘	内外比	买量	卖量	未匹配量	开盘金额	开盘换手Z	封成比	封单额	流通股(亿)	流通市值	强弱度%	活跃度	笔均量	笔换手	连涨天	昨涨幅%	3日涨幅%	20日涨幅%	60日涨幅%	年初至今%	年涨停天	换手Z	流通市值Z	流通比例Z	市盈(静)	贝塔系数	近日指标提示	短期形态	中期形态	长期形态	开盘%	最高%	最低%	均涨幅%	实体涨幅%	回头波%	攻击波%	财务更新	上市日期	总股本(亿)	B/A股(亿)	H股(亿)	总资产(亿)	净资产(亿)	少数股权(亿)	资产负债率%	流动资产(亿)	固定资产(亿)	无形资产(亿)	流动负债(亿)	货币资金(亿)	存货(亿)	应收帐款(亿)	预收账款(亿)	资本公积金(亿)	营业收入(亿)	营业成本(亿)	营业利润(亿)	投资收益(亿)	利润总额(亿)	净利润(亿)	扣非净利润(亿)	未分利润(亿)	经营现金流(亿)	总现金流(亿)	股东人数	人均持股	人均市值	利润同比%	收入同比%	市净率	市现率	市销率	股息率%	每股收益	每股净资	调整后净资	每股公积	每股未分配	每股现金流	权益比%	净益率%	毛利率%	营业利润率%	净利润率%	研发费用(亿)	员工人数	交易代码	自选日	自选价	自选收益%	
600328	中盐化工	-9.98	0.00	19.75	        147.67亿	15.42	    14.47	-1.71	--  	15.42	1124033	4281	         20.09	17.85	17.95	15.42	17.13	180200.78	  1.73	化工原料	内蒙	14.77	16.03	584872	539161	  1.08	0	8780	--  	1264.14	          0.17	0.01	1353.88	          5.60	         86.29亿	 -9.56	   4642	    242	        0.0043	-1	5.35	-7.72	16.91	75.23	139.44	7	         27.10	         63.95亿	         43.31	26.66	1.25	高位回落	8	8	8	4.20	4.79	-9.98	-6.41	-13.61	-14.09	0.00	20210716	20001222	          9.58	--  	--  	137.72	67.52	          4.92	47.40	33.09	91.79	5.11	57.74	8.29	8.29	3.00	--  	40.07	23.65	18.57	3.41	0.12	3.40	2.55	2.53	16.29	7.26	2.41	33901.00	         12233	18.86万	315.83	22.80	          2.19	20.35	6.24	2.40	0.266㈠	          7.05	0.00	          4.18	          1.70	          0.76	         49.02	   3.78㈠	         21.49	         14.40	         10.79	0.02	8206	600328	--  	--  	--  	
600329	中新药业	-3.02	-0.22	28.24	        199.06亿	25.73	    23.37	-0.80	25.71	25.73	61834	446	          1.09	26.13	26.58	25.40	26.53	15870.74	  0.65	中成药	天津	4.45	25.67	34298	27536	  1.25	6	7	--  	52.26	          0.01	--  	--  	          5.66	        145.60亿	 -2.59	   2927	     21	        0.0004	-1	1.53	0.38	-7.91	15.69	49.42	2	          2.58	         61.76亿	         31.02	30.08	0.72	-- -- 	8	8	8	-1.51	0.19	-4.26	-3.25	-1.53	-3.20	1.30	20210716	20010606	          7.74	--  	--  	88.01	60.24	          1.45	29.91	60.98	11.62	2.01	24.63	20.91	14.21	17.87	--  	13.68	18.27	10.57	2.47	0.50	2.48	2.13	2.04	34.57	1.13	1.03	28256.00	          8494	21.86万	25.34	10.32	          3.30	176.21	10.90	1.17	0.280㈠	          7.79	0.00	          1.77	          4.47	          0.15	         68.44	   3.54㈠	         42.14	         13.52	         11.66	0.29	4840	600329	--  	--  	--  	
600330	天通股份	-3.34	0.18	29.10	        112.61亿	11.30	    26.89	-0.39	11.30	11.31	800967	6588	          8.04	11.61	11.62	10.98	11.69	90533.91	  1.03	元器件	浙江	5.47	11.30	433188	367779	  1.18	272	588	--  	659.45	          0.08	--  	--  	          9.97	        112.61亿	 -2.92	   4490	    178	        0.0018	-1	4.47	3.10	19.58	39.68	12.21	1	         10.63	         85.11亿	         75.58	29.54	0.56	-- -- 	8	2	12	-0.68	-0.60	-6.07	-3.31	-2.67	-2.75	2.91	20210716	20010118	          9.97	--  	--  	73.76	46.26	          0.80	36.19	36.21	21.72	1.99	24.71	4.52	10.26	13.66	--  	24.75	8.51	6.38	1.17	0.38	1.17	1.05	0.60	10.04	0.71	0.62	85823.00	          8776	9.92万	5.80	66.35	          2.43	159.72	13.24	0.44	0.110㈠	          4.64	0.00	          2.48	          1.01	          0.07	         62.72	   2.26㈠	         25.01	         13.74	         12.30	0.47	5039	600330	--  	--  	--  	
600331	宏达股份	-0.56	-0.55	--  	         71.93亿	3.54	    49.59	-0.02	3.53	3.54	2871841	40671	         14.13	3.71	3.91	3.45	3.56	105868.75	  1.00	铅锌	四川	12.92	3.69	1427930	1443911	  0.99	4729	2000	--  	3755.08	          0.77	--  	--  	         20.32	         71.93亿	 -0.14	   4674	    614	        0.0030	-1	9.88	-1.66	79.70	77.00	60.18	16	         21.92	         46.39亿	         64.48	--  	0.00	KDJ死叉	6	8	2	4.21	9.83	-3.09	3.55	-4.58	-9.46	2.61	20210716	20011220	         20.32	--  	--  	22.47	0.86	          0.00	96.17	7.47	10.96	1.20	21.46	1.13	3.48	0.39	--  	30.74	6.10	5.52	0.36	-0.00	0.36	0.36	-0.02	-51.58	-0.17	-0.68	96444.00	         13586	4.81万	337.15	32.62	         83.90	-435.93	11.79	0.00	0.018㈠	          0.04	0.00	          1.51	         -2.54	         -0.01	          3.82	  42.29㈠	          9.56	          5.90	          5.94	0.00	3005	600331	--  	--  	--  	
600332	白云山	-1.38	-0.09	14.52	        421.77亿	30.00	     7.49	-0.42	29.99	30.00	126758	1232	          0.90	30.36	30.36	29.40	30.42	37669.83	  0.82	中成药	广东	3.16	29.72	67437	59321	  1.14	203	303	--  	205.23	          0.01	--  	--  	         14.06	        421.77亿	 -0.96	   3906	     32	        0.0002	-1	0.46	0.16	-16.99	1.07	4.49	1	          1.88	        202.08亿	         47.91	16.73	0.41	EXPMA死叉	10	10	11	-0.20	-0.20	-3.35	-2.31	-1.19	-1.19	2.04	20210716	20010206	         16.26	--  	          2.20	628.25	277.69	         21.18	52.43	503.14	28.76	24.31	306.13	216.91	83.31	127.33	--  	98.85	200.46	155.41	20.38	0.47	20.42	16.27	15.92	145.59	16.81	27.29	112270.00	          6000	18.00万	37.47	18.02	          1.76	29.01	2.43	1.79	1.001㈠	         17.08	17.08	          6.08	          8.95	          1.03	         44.20	   5.86㈠	         22.47	         10.16	          8.12	1.86	25168	600332	--  	--  	--  	
600333	长春燃气	0.68	0.23	55.80	         26.98亿	4.43	--  	0.03	4.42	4.43	48028	209	          0.79	4.39	4.47	4.36	4.40	2118.51	  0.93	供气供热	吉林	2.50	4.41	25888	22140	  1.17	180	653	--  	31.61	          0.03	--  	--  	          6.09	         26.98亿	  1.10	    969	     50	        0.0008	2	1.62	-1.33	-3.90	-4.94	-48.96	12	          1.91	         11.13亿	         41.25	164.22	0.44	-- -- 	1	1	1	-0.23	1.59	-0.91	0.25	0.91	-0.89	1.61	20210716	20001211	          6.09	--  	--  	55.86	21.05	          0.38	61.64	7.99	36.98	2.69	26.95	1.17	4.43	1.07	--  	9.91	5.76	4.70	-0.16	0.05	-0.17	-0.21	-0.23	3.24	-0.30	-0.62	65753.00	          3821	1.69万	60.68	45.71	          1.28	-88.73	4.69	1.13	-0.030㈠	          3.46	0.00	          1.63	          0.53	         -0.05	         37.68	  -0.98㈠	         18.35	         -2.86	         -3.59	0.00	2532	600333	--  	--  	--  	
600335	国机汽车	0.20	0.00	16.51	         72.41亿	4.97	    89.98	0.01	4.96	4.97	51753	1923	          0.50	4.96	4.98	4.87	4.96	2550.52	  0.56	汽车配件	天津	2.22	4.93	26358	25395	  1.04	1808	143	--  	3.17	          0.00	--  	--  	         10.30	         51.18亿	  0.62	    963	     54	        0.0005	1	-0.40	-0.20	-12.96	-1.58	2.47	6	          1.21	         21.33亿	         29.46	16.94	0.25	-- -- 	10	10	14	0.00	0.40	-1.81	-0.64	0.20	-0.20	2.05	20210716	20010305	         14.57	--  	--  	307.37	105.01	         -0.97	66.15	240.23	24.63	7.60	183.77	33.87	48.56	47.60	0.55	30.77	121.03	114.05	0.56	-0.12	0.62	0.20	1.04	57.01	6.63	-10.51	33259.00	         12907	6.41万	121.26	85.71	          0.69	10.93	0.60	2.41	0.014㈠	          7.21	0.00	          2.11	          3.91	          0.45	         34.16	   0.19㈠	          5.77	          0.46	          0.17	0.75	7815	600335	--  	--  	--  	
600336	澳柯玛	-1.45	0.18	13.80	         43.43亿	5.44	    43.08	-0.08	5.44	5.45	68278	653	          0.87	5.46	5.49	5.37	5.52	3700.00	  0.80	家用电器	山东	2.17	5.42	43029	25249	  1.70	212	469	--  	26.54	          0.01	--  	--  	          7.84	         42.64亿	 -1.03	   1384	     49	        0.0006	-2	-0.36	1.88	0.74	-14.20	-44.66	7	          1.62	         22.94亿	         52.83	14.00	0.45	空头排列	7	9	4	-1.09	-0.54	-2.72	-1.83	-0.37	-0.91	1.30	20210716	20001229	          7.98	--  	--  	83.50	23.14	          3.29	68.35	62.01	9.54	4.84	48.38	12.11	18.81	11.44	--  	11.78	18.26	14.59	0.46	0.02	0.47	0.25	0.21	2.82	1.90	-0.27	67329.00	          6264	3.41万	21.50	42.27	          1.88	22.91	2.38	2.21	0.032㈠	          2.90	0.00	          1.48	          0.35	          0.24	         27.71	   1.09㈠	         20.13	          2.52	          1.38	0.50	7099	600336	--  	--  	--  	
600337	美克家居	1.92	0.27	9.34	         60.57亿	3.72	    20.18	0.07	3.71	3.72	179279	2531	          1.10	3.63	3.72	3.61	3.65	6592.15	  0.70	家居用品	新疆	3.01	3.68	77942	101337	  0.77	398	456	--  	6.72	          0.00	--  	--  	         16.28	         60.57亿	  2.34	   3647	     49	        0.0003	3	1.11	3.34	-7.69	-29.81	-18.60	0	          2.08	         32.13亿	         53.04	19.77	0.94	-- -- 	13	9	4	-0.55	1.92	-1.10	0.74	2.48	0.00	3.05	20210716	20001127	         16.28	--  	--  	94.02	42.65	          0.14	54.50	37.40	17.77	6.12	26.11	8.79	20.45	3.10	--  	6.95	11.75	5.63	0.89	-0.00	0.89	0.75	0.74	21.89	1.00	-1.07	16886.00	         51148	19.03万	128.12	168.71	          1.42	60.71	5.15	0.00	0.050㈠	          2.62	0.00	          0.43	          1.34	          0.06	         45.36	   1.76㈠	         52.08	          7.57	          6.38	0.19	10144	600337	--  	--  	--  	
600338	西藏珠峰	6.15	0.00	189.18	        235.23亿	25.73	    28.82	1.49	25.73	25.74	907977	7184	          9.93	25.51	26.57	24.37	24.24	231283.51	  1.04	铅锌	西藏	9.08	25.47	425997	481980	  0.88	472	254	--  	4502.00	          0.38	--  	--  	          9.14	        235.23亿	  6.57	   4706	    193	        0.0021	2	5.62	1.11	78.19	86.31	152.75	13	         19.77	        118.18亿	         50.24	769.11	1.64	-- -- 	8	8	3	5.24	9.61	0.54	5.08	0.86	-3.16	5.58	20210716	20001227	          9.14	--  	--  	38.26	23.01	         -0.54	41.29	5.74	13.75	0.01	15.80	2.07	1.10	0.83	0.01	0.22	4.71	1.44	2.36	-0.00	2.36	2.04	2.04	22.28	1.77	-0.71	57172.00	          8034	20.67万	85.03	-10.46	         10.22	133.21	49.95	0.00	0.223㈠	          2.52	0.00	          0.02	          2.44	          0.19	         60.12	   8.87㈠	         69.42	         50.03	         43.32	--  	2007	600338	--  	--  	--  	
600339	中油工程	0.38	0.00	10.58	        148.51亿	2.66	    27.93	0.01	2.65	2.66	163842	1340	          0.29	2.66	2.67	2.64	2.65	4347.06	  0.77	石油加工	新疆	1.13	2.65	76768	87074	  0.88	9777	3033	--  	25.54	          0.01	--  	--  	         55.83	        148.51亿	  0.80	   1824	     90	        0.0002	1	0.00	-1.12	-3.76	-4.11	-12.33	4	          1.06	         41.29亿	         27.80	17.37	0.20	-- -- 	7	1	11	0.38	0.75	-0.38	0.12	0.00	-0.37	0.76	20210716	20001225	         55.83	--  	--  	1033.52	247.44	          0.63	76.00	944.70	51.22	17.90	760.90	228.24	110.21	107.91	--  	145.76	133.83	124.30	1.87	-0.01	2.08	1.33	1.09	38.28	-54.06	-70.13	71000.00	         21862	5.82万	131.97	38.14	          0.60	-2.75	1.11	1.73	0.024㈠	          4.43	0.00	          2.61	          0.69	         -0.97	         23.94	   0.54㈠	          7.12	          1.39	          0.99	0.76	44291	600339	--  	--  	--  	
600340	华夏幸福	1.17	0.23	--  	        169.46亿	4.33	--  	0.05	4.32	4.33	338774	7600	          0.87	4.28	4.33	4.19	4.28	14479.89	  0.73	区域地产	河北	3.27	4.27	146818	191956	  0.76	2859	6683	--  	96.98	          0.01	--  	--  	         38.93	        168.58亿	  1.59	   2774	    122	        0.0003	2	0.71	-2.03	-14.43	-19.96	-66.51	3	          1.79	         82.14亿	         48.47	4.62	0.76	KDJ金叉	7	13	13	0.00	1.17	-2.10	-0.14	1.17	0.00	3.34	20210716	20031230	         39.14	--  	--  	4827.15	581.74	        293.91	81.86	4336.19	81.55	66.53	2925.70	169.31	1763.91	593.10	1.78	0.00	79.49	77.46	-45.66	-0.22	-45.51	-36.81	-37.06	347.33	-25.66	-92.82	193100.00	          9824	4.25万	-227.50	-59.27	          0.41	-6.60	2.13	0.00	-1.080㈠	         10.67	10.67	          0.00	          8.87	         -0.66	         12.05	  -6.33㈠	          2.55	        -57.45	        -46.31	0.00	21450	600340	--  	--  	--  	
600343	航天动力	-0.65	0.00	169.72	         58.33亿	9.14	--  	-0.06	9.13	9.14	61702	359	          0.97	9.15	9.27	9.07	9.20	5645.29	  0.53	航空	陕西	2.17	9.15	36905	24797	  1.49	928	129	--  	18.12	          0.01	--  	--  	          6.38	         58.33亿	 -0.23	   1842	     33	        0.0005	-1	1.21	-5.09	-1.72	-0.44	-6.35	5	          1.72	         32.79亿	         56.21	211.25	0.47	-- -- 	1	9	10	-0.54	0.76	-1.41	-0.55	-0.11	-1.40	0.77	20210716	20030408	          6.38	--  	--  	37.71	21.42	          2.96	35.34	25.67	7.30	1.59	12.47	3.98	9.32	8.48	0.02	11.92	2.05	1.67	-0.09	0.00	-0.08	-0.09	-0.13	2.58	-1.56	-2.27	87066.00	          4121	3.77万	43.13	4.63	          2.72	-37.37	28.51	0.00	-0.014㈠	          3.36	0.00	          1.87	          0.40	         -0.24	         56.80	  -0.42㈠	         18.15	         -4.25	         -4.35	0.07	2134	600343	--  	--  	--  	
600345	XD长江通	0.96	0.00	32.12	         31.09亿	15.70	   128.43	0.15	15.69	15.70	17106	398	          0.86	15.55	15.85	15.41	15.55	2679.41	  0.82	通信设备	湖北	2.83	15.66	7762	9344	  0.83	29	36	--  	2.18	          0.00	--  	--  	          1.98	         31.09亿	  1.39	   1538	     11	        0.0006	2	2.63	2.67	3.49	13.19	-10.85	0	          1.64	         16.37亿	         52.67	37.26	0.46	KDJ金叉	1	8	11	0.00	1.93	-0.90	0.73	0.96	-0.95	1.88	20210716	20001222	          1.98	--  	--  	21.74	20.04	--  	7.82	3.93	0.35	0.30	1.64	2.26	0.19	1.33	0.00	6.19	0.21	0.18	0.06	0.15	0.06	0.06	0.05	7.49	-0.38	-0.18	22600.00	          4614	7.24万	182.99	-24.86	          1.55	-81.98	150.61	0.32	0.030㈠	         10.12	0.00	          3.13	          3.78	         -0.19	         92.18	   0.30㈠	         14.01	         29.32	         29.32	0.04	169	600345	--  	--  	--  	
600346	恒力石化	-2.89	0.00	13.32	       2054.71亿	29.19	    12.49	-0.87	29.19	29.20	588574	6544	          0.84	30.19	30.47	28.96	30.06	173536.17	  0.71	化纤	辽宁	5.02	29.48	307362	281212	  1.09	620	589	--  	726.37	          0.01	--  	--  	         70.39	       2054.71亿	 -2.47	   4680	    126	        0.0002	-1	7.82	1.36	15.01	-0.65	7.32	5	          3.45	        498.27亿	         24.25	15.26	1.71	-- -- 	2	9	1	0.43	1.36	-3.66	-1.92	-3.31	-4.20	0.79	20210716	20010820	         70.39	--  	--  	2013.00	510.79	          1.27	74.56	612.26	1220.57	72.00	911.71	185.68	231.39	40.34	--  	183.92	532.31	457.63	51.57	0.02	51.59	41.11	37.58	252.32	59.83	-1.71	87553.00	         19497	56.91万	91.81	78.80	          4.02	34.34	3.86	2.63	0.590㈠	          7.26	0.00	          2.61	          3.58	          0.85	         25.37	   8.05㈠	         14.03	          9.69	          7.72	1.77	29522	600346	--  	--  	--  	
600348	华阳股份	-9.41	0.42	14.57	        231.60亿	9.63	    12.52	-1.00	9.62	9.63	2271961	20345	          9.45	10.56	10.56	9.57	10.63	223394.28	  1.14	煤炭开采	山西	9.31	9.83	1086768	1185193	  0.92	535	6404	--  	3654.60	          0.35	--  	--  	         24.05	        231.60亿	 -8.99	   4740	    479	        0.0020	-1	0.00	-2.04	36.79	74.14	79.66	4	         22.68	         96.49亿	         41.66	15.39	0.00	-- -- 	8	8	6	-0.66	-0.66	-9.97	-7.50	-8.81	-8.81	0.63	20210716	20030821	         24.05	--  	--  	618.41	232.11	         24.90	58.44	192.74	249.20	52.98	297.39	121.00	6.89	35.60	--  	1.11	107.74	91.67	7.63	0.26	7.58	4.62	4.48	117.22	12.95	34.31	80711.00	         12414	11.95万	22.41	27.46	          1.33	17.88	2.15	2.60	0.190㈠	          7.24	7.24	          0.05	          4.87	          0.54	         37.53	   1.99㈠	         14.91	          7.08	          4.29	0.08	33030	600348	--  	--  	--  	
600350	山东高速	0.16	-0.15	10.14	        296.37亿	6.16	    12.36	0.01	6.15	6.16	54923	516	          0.11	6.18	6.20	6.09	6.15	3380.96	  0.60	路桥	山东	1.79	6.16	30348	24575	  1.23	609	111	--  	58.71	          0.02	--  	--  	         48.11	        296.37亿	  0.58	   2974	     18	        0.0000	3	2.67	6.38	0.98	-10.33	-0.32	0	          0.89	         37.94亿	         12.80	14.53	0.41	-- -- 	13	1	10	0.49	0.81	-0.98	0.09	-0.32	-0.65	1.15	20210716	20020318	         48.11	--  	--  	1001.23	319.91	         53.31	62.72	150.56	91.64	474.32	184.06	52.84	14.08	6.16	0.87	17.48	29.58	17.18	9.08	1.93	9.21	5.99	5.79	188.18	24.96	30.06	42000.00	         14665	9.03万	310.84	81.94	          1.03	11.87	10.02	6.17	0.120㈠	          5.98	5.98	          0.36	          3.91	          0.52	         31.95	   1.87㈠	         41.93	         30.71	         20.26	0.08	6064	600350	--  	--  	--  	
600351	亚宝药业	2.50	0.35	33.40	         44.12亿	5.73	    17.04	0.14	5.72	5.73	137118	3009	          1.78	5.60	5.75	5.49	5.59	7717.14	  0.93	中成药	山西	4.65	5.63	62545	74573	  0.84	347	70	--  	19.60	          0.01	--  	--  	          7.70	         44.12亿	  2.93	   2643	     52	        0.0007	2	0.54	0.34	-2.39	6.90	16.23	5	          2.30	         34.21亿	         77.53	41.09	0.70	-- -- 	8	8	2	0.18	2.86	-1.79	0.68	2.32	-0.35	4.37	20210716	20020926	          7.70	--  	--  	41.25	28.43	          0.39	30.13	18.30	15.02	1.56	11.37	4.26	4.45	5.29	0.01	9.55	7.93	3.13	0.67	0.02	0.66	0.65	0.60	9.24	1.27	0.75	60599.00	          9852	5.65万	61.89	27.19	          1.55	34.83	5.56	0.87	0.084㈠	          3.69	0.00	          1.24	          1.20	          0.16	         68.93	   2.28㈠	         60.50	          8.42	          8.16	0.35	5270	600351	--  	--  	--  	
600352	浙江龙盛	0.49	-0.15	9.80	        398.86亿	12.26	     9.33	0.06	12.26	12.27	222754	4298	          0.68	12.14	12.35	12.07	12.20	27137.86	  0.58	染料涂料	浙江	2.30	12.18	109746	113008	  0.97	573	859	--  	133.05	          0.00	--  	--  	         32.53	        398.86亿	  0.91	   3246	     69	        0.0002	2	0.33	-1.05	-7.75	-9.32	-8.30	1	          0.88	        308.63亿	         77.38	9.55	0.63	-- -- 	9	9	10	-0.49	1.23	-1.07	-0.14	0.99	-0.73	1.57	20210716	20030801	         32.53	--  	--  	595.75	287.77	         23.76	47.71	392.30	57.90	7.29	182.07	63.05	246.98	27.87	--  	15.48	41.74	24.50	13.38	3.21	13.51	10.69	7.68	238.16	3.38	-3.03	182729.00	         13776	16.89万	-9.11	-0.61	          1.39	118.17	9.56	2.04	0.330㈠	          8.85	0.00	          0.48	          7.32	          0.10	         48.30	   3.71㈠	         41.32	         32.04	         25.60	1.87	8284	600352	--  	--  	--  	
600353	旭光电子	2.33	0.18	50.59	         30.99亿	5.70	    76.85	0.13	5.69	5.70	161260	1571	          2.97	5.51	5.72	5.48	5.57	9121.15	  1.28	元器件	四川	4.31	5.66	71076	90184	  0.79	629	946	--  	49.37	          0.03	--  	--  	          5.44	         30.99亿	  2.75	   2499	     65	        0.0012	2	4.11	2.15	8.57	18.50	5.95	2	          5.20	         17.66亿	         56.99	57.89	0.64	KDJ金叉	14	12	2	-1.08	2.69	-1.62	1.55	3.45	-0.35	4.01	20210728	20021120	          5.44	--  	--  	15.93	11.49	          0.92	22.10	10.79	2.52	0.33	3.32	1.39	2.19	4.29	0.05	0.99	1.53	1.22	0.13	0.03	0.13	0.10	0.08	4.05	-0.19	-0.94	38077.00	          8138	4.64万	326.74	-16.74	          2.70	-160.19	20.30	0.53	0.020㈠	          2.11	0.00	          0.18	          0.75	         -0.04	         72.09	   0.88㈠	         19.94	          8.58	          6.60	0.05	1311	600353	--  	--  	--  	
600354	敦煌种业	1.65	0.00	66.66	         35.78亿	6.78	    55.28	0.11	6.77	6.78	525144	5797	          9.95	6.71	6.89	6.58	6.67	35373.92	  0.93	种植业	甘肃	4.65	6.74	253836	271308	  0.94	446	272	--  	505.60	          0.20	--  	--  	          5.28	         35.78亿	  2.07	   4006	    131	        0.0025	2	10.07	2.12	7.62	53.05	55.50	16	         14.00	         25.43亿	         71.06	121.13	0.94	-- -- 	12	6	6	0.60	3.30	-1.35	0.99	1.04	-1.60	3.04	20210716	20040115	          5.28	--  	--  	14.93	6.27	          0.31	55.92	9.10	3.95	1.37	7.62	4.47	2.76	1.17	0.26	9.51	2.17	1.55	0.30	0.00	0.34	0.16	0.00	-8.83	-0.39	-0.56	41423.00	          9054	6.14万	303.36	12.05	          5.71	-92.24	16.50	0.00	0.031㈠	          1.19	0.00	          1.80	         -1.67	         -0.07	         41.98	   2.58㈠	         28.43	         13.81	          7.46	0.02	722	600354	--  	--  	--  	
600355	精伦电子	1.08	0.00	--  	         13.83亿	2.81	--  	0.03	2.80	2.81	115262	614	          2.34	2.79	2.83	2.77	2.78	3227.07	  0.92	元器件	湖北	2.16	2.80	48383	66879	  0.72	927	2756	--  	8.82	          0.01	--  	--  	          4.92	         13.83亿	  1.50	   1672	     69	        0.0014	2	4.51	2.18	-1.75	25.45	8.91	4	          2.79	         11.61亿	         83.97	--  	0.65	KDJ金叉	10	12	11	0.36	1.80	-0.36	0.71	0.72	-0.71	1.44	20210721	20020613	          4.92	--  	--  	4.31	2.59	         -0.01	40.19	2.59	1.12	0.24	1.71	0.59	1.07	0.31	--  	1.51	0.66	0.52	-0.00	-0.00	-0.00	-0.01	-0.01	-4.26	0.11	-0.07	41143.00	         10043	2.82万	93.68	104.28	          5.34	126.97	21.03	0.00	-0.001㈠	          0.53	0.00	          0.31	         -0.87	          0.02	         60.08	  -0.20㈠	         21.43	         -0.47	         -0.80	0.08	394	600355	--  	--  	--  	
600356	恒丰纸业	0.90	0.15	13.07	         20.10亿	6.73	    13.24	0.06	6.72	6.73	8624	68	          0.29	6.69	6.73	6.62	6.67	577.37	  0.54	造纸	黑龙江	1.65	6.69	3999	4625	  0.86	39	137	--  	0.00	          0.00	--  	--  	          2.99	         20.10亿	  1.32	    456	     19	        0.0006	2	0.30	-0.88	-7.81	-10.35	-18.20	2	          0.41	         14.09亿	         70.07	15.26	0.37	KDJ金叉	9	9	4	0.30	0.90	-0.75	0.37	0.60	0.00	1.66	20210716	20010419	          2.99	--  	--  	31.85	22.79	          0.79	25.98	16.21	11.88	2.97	6.79	3.73	4.45	4.96	--  	8.66	5.00	3.58	0.51	0.00	0.51	0.38	0.36	9.27	0.99	1.38	17188.00	         12178	8.20万	138.29	30.61	          0.88	20.29	4.02	1.98	0.130㈠	          7.63	0.00	          2.90	          3.10	          0.33	         71.55	   1.67㈠	         28.44	         10.13	          7.59	0.14	2089	600356	--  	--  	--  	
600358	国旅联合	-1.76	0.91	--  	         16.86亿	3.34	--  	-0.06	3.31	3.34	46411	748	          0.92	3.37	3.37	3.28	3.40	1539.66	  1.49	旅游服务	江苏	2.65	3.32	31267	15144	  2.06	95	164	--  	0.00	          0.00	--  	--  	          5.05	         16.86亿	 -1.34	    907	     51	        0.0010	-1	0.29	-5.39	-3.19	-15.87	12.84	2	          1.39	         11.13亿	         65.99	116.35	0.05	MACD死叉	9	10	10	-0.88	-0.88	-3.53	-2.43	-0.89	-0.89	1.83	20210716	20000922	          5.05	--  	--  	5.30	1.56	          0.13	68.11	3.66	0.14	0.00	3.56	0.38	0.02	1.99	--  	2.77	1.74	1.69	-0.13	0.00	-0.13	-0.10	-0.10	-5.93	-0.02	-0.07	27894.00	         11945	3.99万	-278.90	75.10	         10.83	-681.52	9.71	0.00	-0.021㈠	          0.31	0.00	          0.55	         -1.17	         -0.00	         29.39	  -6.74㈠	          2.69	         -7.20	         -6.04	0.00	188	600358	--  	--  	--  	
600359	新农开发	-0.27	0.00	55.63	         28.16亿	7.38	    30.76	-0.02	7.38	7.39	82963	923	          2.17	7.33	7.59	7.26	7.40	6144.08	  0.68	农业综合	新疆	4.46	7.41	43886	39077	  1.12	111	329	--  	24.85	          0.01	--  	--  	          3.82	         28.16亿	  0.15	   1909	     43	        0.0011	-1	0.68	-3.78	0.14	-4.77	-16.42	1	          3.64	         16.80亿	         59.68	73.63	0.23	-- -- 	7	1	1	-0.95	2.57	-1.89	0.08	0.68	-2.77	1.65	20210716	19990429	          3.82	--  	--  	16.61	5.17	         -0.12	69.63	7.70	5.15	0.36	10.46	1.35	3.05	0.33	0.04	9.36	1.91	1.41	0.23	0.00	0.23	0.23	0.19	-8.33	0.34	0.29	69988.00	          3253	2.40万	117.66	78.69	          5.45	83.40	14.73	0.00	0.060㈠	          1.35	0.00	          2.45	         -2.18	          0.09	         31.11	   4.43㈠	         26.29	         12.21	         11.97	0.02	541	600359	--  	--  	--  	
